source_id,product_name,brand,unit,category_canonical,country,price_text,price_amount,price_currency,generated_text,generation_origin,base_decision
662,"ASESORAMOS TU COMPRA: 📞(601) 6672004, lun a sab de 7am.a 7pm dom hasta las 6pm",otras ciudades consulta aquí,500gr,cafe,CO,"COP2,50",2.5,COP,"Disfruta ASESORAMOS TU COMPRA: 📞(601) 6672004, lun a sab de 7am.a 7pm dom hasta las 6pm de otras ciudades consulta aquí (500gr) por COP2,50 en CO. De nuestras granjas tu cocina con la frescura y sabor superior del campo gracias a la alimentación natural de nuestras gallinas. Este producto es vendido, facturado y entregado por Cencosud - Colombia Los precios de los productos pueden cambiar dependiendo de la región. Aplican Términos y Condiciones Otros clientes también llevan Desactivado GRANEL Tomate chonto x 500gr ★ ☆ ALPINA CENCOSUD Banano Urabá x 500 gr Ajo importado malla x 3 un Referencia: 0731307 $ 669 , 67 x un HUEVOS ORO (1) ¿Todavía tienes tu Tarjeta Cencosud? Solicítala en línea, úsala y obtén un . Aplican términos y condiciones. Solicítala aquí Términos más buscados 1. kefir alpina 2. muebles 3. leche 4. leche alqueria 5. san jorge 6. papel higiénico 7. arroz 8. café 9. cerveza 10. neveras",original,keep
663,"ASESORAMOS TU COMPRA: 📞(601) 6672004, lun a sab de 7am.a 7pm dom hasta las 6pm",otras ciudades consulta aquí,,cafe,CO,"COP24,49",24.49,COP,"Consigue ASESORAMOS TU COMPRA: 📞(601) 6672004, lun a sab de 7am.a 7pm dom hasta las 6pm de otras ciudades consulta aquí por COP24,49 en CO. Ingredientes Condición alimentaria Información nutricional El huevo es considerado un alimento rico en proteína, libre de grasas, con alta fuente de hierro y vitaminas. Es ideal para cuidar de tu cuerpo. Este producto es vendido, facturado y entregado por Cencosud - Colombia Los precios de los productos pueden cambiar dependiendo de la región. Aplican Términos y Condiciones Desactivados Referencia: 0248944 $ 1 360 , 56 x un SANTA REYES ☆ ¿Todavía tienes tu Tarjeta Cencosud? Solicítala en línea, úsala y obtén un . Aplican términos y condiciones. Solicítala aquí Mejores ofertas -5% Términos más buscados 1. kefir alpina 2. muebles 3. leche 4. leche alqueria 5. san jorge 6. papel higiénico 7. arroz 8. café 9. cerveza 10. neveras",original,keep
663,"ASESORAMOS TU COMPRA: 📞(601) 6672004, lun a sab de 7am.a 7pm dom hasta las 6pm",otras ciudades consulta aquí,,cafe,CO,"COP24,49",24.49,COP,"Disfruta ASESORAMOS TU COMPRA: 📞(601) 6672004, lun a sab de 7am.a 7pm dom hasta las 6pm de otras ciudades consulta aquí por COP24,49 en CO. Ingredientes Condición alimentaria Información nutricional El huevo es considerado un alimento rico en proteína, libre de grasas, con alta fuente de hierro y vitaminas. Es ideal para cuidar de tu cuerpo. Este producto es vendido, facturado y entregado por Cencosud - Colombia Los precios de los productos pueden cambiar dependiendo de la región. Aplican Términos y Condiciones Desactivados Referencia: 0248944 $ 1 360 , 56 x un SANTA REYES ☆ ¿Todavía tienes tu Tarjeta Cencosud? Solicítala en línea, úsala y obtén un . Aplican términos y condiciones. Solicítala aquí Mejores ofertas -5% Términos más buscados 1. kefir alpina 2. muebles 3. leche 4. leche alqueria 5. san jorge 6. papel higiénico 7. arroz 8. café 9. cerveza 10. neveras",original,keep
664,"ASESORAMOS TU COMPRA: 📞(601) 6672004, lun a sab de 7am.a 7pm dom hasta las 6pm",otras ciudades consulta aquí,,cafe,CO,"COP4,49",4.49,COP,"Aprovecha ASESORAMOS TU COMPRA: 📞(601) 6672004, lun a sab de 7am.a 7pm dom hasta las 6pm de otras ciudades consulta aquí por COP4,49 en CO. Ingredientes Condición alimentaria Información nutricional Proporciónale todo el amor a tu familia con el delicioso Arroz Diana Este producto es vendido, facturado y entregado por Cencosud - Colombia Los precios de los productos pueden cambiar dependiendo de la región. Aplican Términos y Condiciones Desactivados Referencia: 0180692 $ 4 , 49 x gr DIANA ☆ ¿Todavía no tienes tu Tarjeta Cencosud? Solicítala en línea, úsala y obtén un . Aplican términos y condiciones. Solicítala aquí Términos más buscados 1. kefir alpina 2. muebles 3. leche 4. leche alqueria 5. san jorge 6. papel higiénico 7. arroz 8. café 9. cerveza 10. neveras",original,keep
664,"ASESORAMOS TU COMPRA: 📞(601) 6672004, lun a sab de 7am.a 7pm dom hasta las 6pm",otras ciudades consulta aquí,,cafe,CO,"COP4,49",4.49,COP,"Descubre ASESORAMOS TU COMPRA: 📞(601) 6672004, lun a sab de 7am.a 7pm dom hasta las 6pm de otras ciudades consulta aquí por COP4,49 en CO. Ingredientes Condición alimentaria Información nutricional Proporciónale todo el amor a tu familia con el delicioso Arroz Diana Este producto es vendido, facturado y entregado por Cencosud - Colombia Los precios de los productos pueden cambiar dependiendo de la región. Aplican Términos y Condiciones Desactivados Referencia: 0180692 $ 4 , 49 x gr DIANA ☆ ¿Todavía no tienes tu Tarjeta Cencosud? Solicítala en línea, úsala y obtén un . Aplican términos y condiciones. Solicítala aquí Términos más buscados 1. kefir alpina 2. muebles 3. leche 4. leche alqueria 5. san jorge 6. papel higiénico 7. arroz 8. café 9. cerveza 10. neveras",original,keep
666,"ASESORAMOS TU COMPRA: 📞(601) 6672004, lun a sab de 7am.a 7pm dom hasta las 6pm",otras ciudades consulta aquí,,cafe,CO,"COP46,94",46.94,COP,"Disfruta ASESORAMOS TU COMPRA: 📞(601) 6672004, lun a sab de 7am.a 7pm dom hasta las 6pm de otras ciudades consulta aquí por COP46,94 en CO. Arroz descascarado al que se le ha eliminado totalmente por elaboración el germen y el salvado con adición de vitamina A y acido fólico Este producto es vendido, facturado y entregado por Cencosud - Colombia Los precios de los productos pueden cambiar dependiendo de la región. Aplican Términos y Condiciones Desactivados Referencia: 0008448 $ 4 , 69 x gr FLORHUILA ☆ ¿Todavía tienes tu Tarjeta Cencosud? Solicítala en línea, úsala y obtén un . Aplican términos y condiciones. Solicítala aquí Mejores ofertas -5% Términos más buscados 1. kefir alpina 2. muebles 3. leche 4. leche alqueria 5. san jorge 6. papel higiénico 7. arroz 8. café 9. cerveza 10. neveras",original,keep
666,"ASESORAMOS TU COMPRA: 📞(601) 6672004, lun a sab de 7am.a 7pm dom hasta las 6pm",otras ciudades consulta aquí,,cafe,CO,"COP46,94",46.94,COP,"Encuentra ASESORAMOS TU COMPRA: 📞(601) 6672004, lun a sab de 7am.a 7pm dom hasta las 6pm de otras ciudades consulta aquí por COP46,94 en CO. Arroz descascarado al que se le ha eliminado totalmente por elaboración el germen y el salvado con adición de vitamina A y acido fólico Este producto es vendido, facturado y entregado por Cencosud - Colombia Los precios de los productos pueden cambiar dependiendo de la región. Aplican Términos y Condiciones Desactivados Referencia: 0008448 $ 4 , 69 x gr FLORHUILA ☆ ¿Todavía tienes tu Tarjeta Cencosud? Solicítala en línea, úsala y obtén un . Aplican términos y condiciones. Solicítala aquí Mejores ofertas -5% Términos más buscados 1. kefir alpina 2. muebles 3. leche 4. leche alqueria 5. san jorge 6. papel higiénico 7. arroz 8. café 9. cerveza 10. neveras",original,keep
667,"ASESORAMOS TU COMPRA: 📞(601) 6672004, lun a sab de 7am.a 7pm dom hasta las 6pm",otras ciudades consulta aquí,,cafe,CO,"COP37,52",37.52,COP,"Encuentra ASESORAMOS TU COMPRA: 📞(601) 6672004, lun a sab de 7am.a 7pm dom hasta las 6pm de otras ciudades consulta aquí por COP37,52 en CO. Un arroz perfecto para crear deliciosas recetas Este producto es vendido, facturado y entregado por Cencosud - Colombia Los precios de los productos pueden cambiar dependiendo de la región. Aplican Términos y Condiciones Desactivados Referencia: 3419212 $ 9, 38 x gr CASTELLANO ☆ ¿Todavía tienes tu Tarjeta Cencosud? Solicítala en línea, úsala y obtén un . Aplican términos y condiciones. Solicítala aquí Mejores ofertas -25% -24% Términos más buscados 1. kefir alpina 2. muebles 3. leche 4. leche alqueria 5. san jorge 6. papel higiénico 7. arroz 8. café 9. cerveza 10. neveras",original,keep
667,"ASESORAMOS TU COMPRA: 📞(601) 6672004, lun a sab de 7am.a 7pm dom hasta las 6pm",otras ciudades consulta aquí,,cafe,CO,"COP37,52",37.52,COP,"Aprovecha ASESORAMOS TU COMPRA: 📞(601) 6672004, lun a sab de 7am.a 7pm dom hasta las 6pm de otras ciudades consulta aquí por COP37,52 en CO. Un arroz perfecto para crear deliciosas recetas Este producto es vendido, facturado y entregado por Cencosud - Colombia Los precios de los productos pueden cambiar dependiendo de la región. Aplican Términos y Condiciones Desactivados Referencia: 3419212 $ 9, 38 x gr CASTELLANO ☆ ¿Todavía tienes tu Tarjeta Cencosud? Solicítala en línea, úsala y obtén un . Aplican términos y condiciones. Solicítala aquí Mejores ofertas -25% -24% Términos más buscados 1. kefir alpina 2. muebles 3. leche 4. leche alqueria 5. san jorge 6. papel higiénico 7. arroz 8. café 9. cerveza 10. neveras",original,keep
668,"ASESORAMOS TU COMPRA: 📞(601) 6672004, lun a sab de 7am.a 7pm dom hasta las 6pm",otras ciudades consulta aquí,,cafe,CO,"COP14,09",14.09,COP,"Disfruta ASESORAMOS TU COMPRA: 📞(601) 6672004, lun a sab de 7am.a 7pm dom hasta las 6pm de otras ciudades consulta aquí por COP14,09 en CO. Este producto es vendido, facturado y entregado por Cencosud - Colombia Los precios de los productos pueden cambiar dependiendo de la región. Aplican Términos y Condiciones Desactivados Referencia: 0330114 SONORA ☆ ¿Todavía tienes tu Tarjeta Cencosud? Solicítala en línea, úsala y obtén un . Aplican términos y condiciones. Solicítala aquí Mejores ofertas -5% Términos más buscados 1. kefir alpina 2. muebles 3. leche 4. leche alqueria 5. san jorge 6. papel higiénico 7. arroz 8. café 9. cerveza 10. neveras",original,keep
668,"ASESORAMOS TU COMPRA: 📞(601) 6672004, lun a sab de 7am.a 7pm dom hasta las 6pm",otras ciudades consulta aquí,,cafe,CO,"COP14,09",14.09,COP,"Encuentra ASESORAMOS TU COMPRA: 📞(601) 6672004, lun a sab de 7am.a 7pm dom hasta las 6pm de otras ciudades consulta aquí por COP14,09 en CO. Este producto es vendido, facturado y entregado por Cencosud - Colombia Los precios de los productos pueden cambiar dependiendo de la región. Aplican Términos y Condiciones Desactivados Referencia: 0330114 SONORA ☆ ¿Todavía tienes tu Tarjeta Cencosud? Solicítala en línea, úsala y obtén un . Aplican términos y condiciones. Solicítala aquí Mejores ofertas -5% Términos más buscados 1. kefir alpina 2. muebles 3. leche 4. leche alqueria 5. san jorge 6. papel higiénico 7. arroz 8. café 9. cerveza 10. neveras",original,keep
670,"ASESORAMOS TU COMPRA: 📞(601) 6672004, lun a sab de 7am.a 7pm dom hasta las 6pm",otras ciudades consulta aquí,480G,cafe,CO,"COP8,19",8.19,COP,"Disfruta ASESORAMOS TU COMPRA: 📞(601) 6672004, lun a sab de 7am.a 7pm dom hasta las 6pm de otras ciudades consulta aquí (480G) por COP8,19 en CO. Este producto es vendido, facturado y entregado por Cencosud - Colombia Los precios de los productos pueden cambiar dependiendo de la región. Aplican Términos y Condiciones Desactivados Referencia: 3643446 $ 17 , 06 x gr BIMBO ☆ ¿Todavía tienes tu Tarjeta Cencosud? Solicítala en línea, úsala y obtén un . Aplican términos y condiciones. Solicítala aquí Términos más buscados 1. kefir alpina 2. muebles 3. leche 4. leche alqueria 5. san jorge 6. papel higiénico 7. arroz 8. café 9. cerveza 10. neveras",original,keep
670,"ASESORAMOS TU COMPRA: 📞(601) 6672004, lun a sab de 7am.a 7pm dom hasta las 6pm",otras ciudades consulta aquí,480G,cafe,CO,"COP8,19",8.19,COP,"Encuentra ASESORAMOS TU COMPRA: 📞(601) 6672004, lun a sab de 7am.a 7pm dom hasta las 6pm de otras ciudades consulta aquí (480G) por COP8,19 en CO. Este producto es vendido, facturado y entregado por Cencosud - Colombia Los precios de los productos pueden cambiar dependiendo de la región. Aplican Términos y Condiciones Desactivados Referencia: 3643446 $ 17 , 06 x gr BIMBO ☆ ¿Todavía tienes tu Tarjeta Cencosud? Solicítala en línea, úsala y obtén un . Aplican términos y condiciones. Solicítala aquí Términos más buscados 1. kefir alpina 2. muebles 3. leche 4. leche alqueria 5. san jorge 6. papel higiénico 7. arroz 8. café 9. cerveza 10. neveras",original,keep
671,"ASESORAMOS TU COMPRA: 📞(601) 6672004, lun a sab de 7am.a 7pm dom hasta las 6pm",otras ciudades consulta aquí,750 g,pan,CO,"COP7,63",7.63,COP,"Encuentra ASESORAMOS TU COMPRA: 📞(601) 6672004, lun a sab de 7am.a 7pm dom hasta las 6pm de otras ciudades consulta aquí (750 g) por COP7,63 en CO. Ingredientes Condición alimentaria Información nutricional El pan tajado es un buen complemento para los desayunos y en cualquier hora del día. Disfruta de su delicioso sabor. Este producto es vendido, facturado y entregado por Cencosud - Colombia Los precios de los productos pueden cambiar dependiendo de la región. Aplican Términos y Condiciones Desactivados Referencia: 0016832 $ 10, 18 x gr COMAPAN ☆ ¿Todavía no tienes tu Tarjeta Cencosud? Solicítala en línea, úsala y obtén un . Aplican términos y condiciones. Solicítala aquí Mejores ofertas -35% -24% Términos más buscados 1. kefir alpina 2. muebles 3. leche 4. leche alqueria 5. san jorge 6. papel higiénico 7. arroz 8. café 9. cerveza 10. neveras",original,keep
671,"ASESORAMOS TU COMPRA: 📞(601) 6672004, lun a sab de 7am.a 7pm dom hasta las 6pm",otras ciudades consulta aquí,750 g,pan,CO,"COP7,63",7.63,COP,"Consigue ASESORAMOS TU COMPRA: 📞(601) 6672004, lun a sab de 7am.a 7pm dom hasta las 6pm de otras ciudades consulta aquí (750 g) por COP7,63 en CO. Ingredientes Condición alimentaria Información nutricional El pan tajado es un buen complemento para los desayunos y en cualquier hora del día. Disfruta de su delicioso sabor. Este producto es vendido, facturado y entregado por Cencosud - Colombia Los precios de los productos pueden cambiar dependiendo de la región. Aplican Términos y Condiciones Desactivados Referencia: 0016832 $ 10, 18 x gr COMAPAN ☆ ¿Todavía no tienes tu Tarjeta Cencosud? Solicítala en línea, úsala y obtén un . Aplican términos y condiciones. Solicítala aquí Mejores ofertas -35% -24% Términos más buscados 1. kefir alpina 2. muebles 3. leche 4. leche alqueria 5. san jorge 6. papel higiénico 7. arroz 8. café 9. cerveza 10. neveras",original,keep
672,"ASESORAMOS TU COMPRA: 📞(601) 6672004, lun a sab de 7am.a 7pm dom hasta las 6pm",otras ciudades consulta aquí,460 g,cafe,CO,"COP10,55",10.55,COP,"Aprovecha ASESORAMOS TU COMPRA: 📞(601) 6672004, lun a sab de 7am.a 7pm dom hasta las 6pm de otras ciudades consulta aquí (460 g) por COP10,55 en CO. Ingredientes Condición alimentaria Información nutricional Pan Bimbo, acompañando momentos desde generaciones atrás. Este producto es vendido, facturado y entregado por Cencosud - Colombia Los precios de los productos pueden cambiar dependiendo de la región. Aplican Términos y Condiciones Desactivados Referencia: 3255424 $ 22, 93 x gr BIMBO ☆ ¿Todavía tienes tu Tarjeta Cencosud? Solicítala en línea, úsala y obtén un . Aplican términos y condiciones. Solicítala aquí Términos más buscados 1. kefir alpina 2. muebles 3. leche 4. leche alqueria 5. san jorge 6. papel higiénico 7. arroz 8. café 9. cerveza 10. neveras",original,keep
672,"ASESORAMOS TU COMPRA: 📞(601) 6672004, lun a sab de 7am.a 7pm dom hasta las 6pm",otras ciudades consulta aquí,460 g,cafe,CO,"COP10,55",10.55,COP,"Consigue ASESORAMOS TU COMPRA: 📞(601) 6672004, lun a sab de 7am.a 7pm dom hasta las 6pm de otras ciudades consulta aquí (460 g) por COP10,55 en CO. Ingredientes Condición alimentaria Información nutricional Pan Bimbo, acompañando momentos desde generaciones atrás. Este producto es vendido, facturado y entregado por Cencosud - Colombia Los precios de los productos pueden cambiar dependiendo de la región. Aplican Términos y Condiciones Desactivados Referencia: 3255424 $ 22, 93 x gr BIMBO ☆ ¿Todavía tienes tu Tarjeta Cencosud? Solicítala en línea, úsala y obtén un . Aplican términos y condiciones. Solicítala aquí Términos más buscados 1. kefir alpina 2. muebles 3. leche 4. leche alqueria 5. san jorge 6. papel higiénico 7. arroz 8. café 9. cerveza 10. neveras",original,keep
673,"ASESORAMOS TU COMPRA: 📞(601) 6672004, lun a sab de 7am.a 7pm dom hasta las 6pm",otras ciudades consulta aquí,,cafe,CO,"COP13,15",13.15,COP,"Consigue ASESORAMOS TU COMPRA: 📞(601) 6672004, lun a sab de 7am.a 7pm dom hasta las 6pm de otras ciudades consulta aquí por COP13,15 en CO. Ingredientes Condición alimentaria Información nutricional Lleva tu Pan Mauka sagu tajado sin gluten x450g Este producto es vendido, facturado y entregado por Cencosud - Colombia Los precios de los productos pueden cambiar dependiendo de la región. Aplican Términos y Condiciones Desactivados Referencia: 3445100 $ 29 , 22 x gr MAUKA ☆ ¿Todavía tienes tu Tarjeta Cencosud? Solicítala en línea, úsala y obtén un . Aplican términos y condiciones. Solicítala aquí Mejores ofertas -15% Términos más buscados 1. kefir alpina 2. muebles 3. leche 4. leche alqueria 5. san jorge 6. papel higiénico 7. arroz 8. café 9. cerveza 10. neveras",original,keep
673,"ASESORAMOS TU COMPRA: 📞(601) 6672004, lun a sab de 7am.a 7pm dom hasta las 6pm",otras ciudades consulta aquí,,cafe,CO,"COP13,15",13.15,COP,"Aprovecha ASESORAMOS TU COMPRA: 📞(601) 6672004, lun a sab de 7am.a 7pm dom hasta las 6pm de otras ciudades consulta aquí por COP13,15 en CO. Ingredientes Condición alimentaria Información nutricional Lleva tu Pan Mauka sagu tajado sin gluten x450g Este producto es vendido, facturado y entregado por Cencosud - Colombia Los precios de los productos pueden cambiar dependiendo de la región. Aplican Términos y Condiciones Desactivados Referencia: 3445100 $ 29 , 22 x gr MAUKA ☆ ¿Todavía tienes tu Tarjeta Cencosud? Solicítala en línea, úsala y obtén un . Aplican términos y condiciones. Solicítala aquí Mejores ofertas -15% Términos más buscados 1. kefir alpina 2. muebles 3. leche 4. leche alqueria 5. san jorge 6. papel higiénico 7. arroz 8. café 9. cerveza 10. neveras",original,keep
676,"ASESORAMOS TU COMPRA: 📞(601) 6672004, lun a sab de 7am.a 7pm dom hasta las 6pm",otras ciudades consulta aquí,,cafe,CO,"COP22,89",22.89,COP,"Descubre ASESORAMOS TU COMPRA: 📞(601) 6672004, lun a sab de 7am.a 7pm dom hasta las 6pm de otras ciudades consulta aquí por COP22,89 en CO. Buena fuente de proteina y calcio con un sabor inigualable. Combinala con cereales, pasteles, galletas y más. Este producto es vendido, facturado y entregado por Cencosud - Colombia Los precios de los productos pueden cambiar dependiendo de la región. Aplican Términos y Condiciones Desactivados Referencia: 3509862 $ 3 , 82 x ml COLANTA ★ (1) ¿Todavía tienes tu Tarjeta Cencosud? Solicítala en línea, úsala y obtén un . Aplican términos y condiciones. Solicítala aquí Mejores ofertas -28% Términos más buscados 1. kefir alpina 2. muebles 3. 4. leche alqueria 5. san jorge 6. papel higienico 7. arroz 8. café 9. cerveza 10. neveras",original,keep
676,"ASESORAMOS TU COMPRA: 📞(601) 6672004, lun a sab de 7am.a 7pm dom hasta las 6pm",otras ciudades consulta aquí,,cafe,CO,"COP22,89",22.89,COP,"Aprovecha ASESORAMOS TU COMPRA: 📞(601) 6672004, lun a sab de 7am.a 7pm dom hasta las 6pm de otras ciudades consulta aquí por COP22,89 en CO. Buena fuente de proteina y calcio con un sabor inigualable. Combinala con cereales, pasteles, galletas y más. Este producto es vendido, facturado y entregado por Cencosud - Colombia Los precios de los productos pueden cambiar dependiendo de la región. Aplican Términos y Condiciones Desactivados Referencia: 3509862 $ 3 , 82 x ml COLANTA ★ (1) ¿Todavía tienes tu Tarjeta Cencosud? Solicítala en línea, úsala y obtén un . Aplican términos y condiciones. Solicítala aquí Mejores ofertas -28% Términos más buscados 1. kefir alpina 2. muebles 3. 4. leche alqueria 5. san jorge 6. papel higienico 7. arroz 8. café 9. cerveza 10. neveras",original,keep
